,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
12865,103,0.92,0,1,2,0,6,21,4,4,1,48,0.0
12866,8,0.698,0,0,0,2,6,4,0,6,1,72,0.0
12867,114,0.926,1,1,0,0,6,11,1,5,5,23,0.0
12868,102,0.804,1,1,2,2,6,13,3,5,1,21,0.0
12869,103,0.92,1,1,2,0,6,15,0,6,5,23,0.0
12870,103,0.92,1,1,2,2,6,14,6,0,2,26,0.0
12871,41,0.8270000000000001,1,0,1,0,0,4,0,6,1,111,1.0
12872,57,0.866,1,1,2,0,6,6,3,6,1,144,0.0
12873,100,0.887,1,1,2,0,6,21,4,4,5,22,0.0
12874,50,0.8959999999999999,0,1,0,0,6,10,2,1,1,328,0.0
12875,103,0.92,1,1,2,2,6,16,3,5,5,105,0.0
12876,160,0.92,1,1,2,2,6,15,3,5,1,19,0.0
12877,103,0.92,1,1,0,2,6,5,0,6,1,55,1.0
12878,65,0.802,1,1,2,0,6,12,5,5,5,34,0.0
12879,114,0.926,1,1,2,1,4,16,1,5,4,56,0.0
12880,103,0.92,1,1,2,0,6,9,4,5,2,71,1.0
12881,75,0.939,1,1,2,0,6,13,7,5,1,17,0.0
12882,16,0.91,1,1,2,2,1,21,5,5,2,48,0.0
12883,158,0.7659999999999999,1,1,0,0,6,4,7,5,1,56,0.0
12884,21,0.624,1,1,2,0,6,18,5,5,5,102,0.0
12885,21,0.624,1,0,2,0,6,0,0,5,0,106,0.0
12886,21,0.624,1,0,2,0,6,2,3,2,1,19,1.0
12887,21,0.624,1,1,2,0,6,9,6,5,5,80,0.0
12888,114,0.926,1,1,2,0,6,3,7,5,1,62,0.0
12889,21,0.624,1,1,2,0,6,4,4,5,1,52,0.0
12890,138,0.836,1,0,0,0,6,6,0,6,1,32,1.0
12891,16,0.91,2,0,0,0,6,4,0,6,2,62,1.0
12892,83,0.923,1,1,2,3,6,9,2,5,1,12,0.0
12893,21,0.624,1,1,0,0,6,6,6,5,3,60,0.0
12894,114,0.926,0,0,1,0,6,15,6,5,3,34,0.0
12895,103,0.92,1,1,2,0,6,21,0,6,1,26,1.0
12896,160,0.92,1,0,0,0,6,3,0,5,0,18,1.0
12897,84,0.698,2,1,2,0,6,4,6,5,3,50,0.0
12898,100,0.887,1,1,2,1,4,19,2,5,5,3,0.0
12899,103,0.92,0,0,0,0,6,5,0,6,1,119,0.0
12900,103,0.92,1,1,2,0,6,10,0,6,1,39,1.0
12901,160,0.92,1,1,2,0,6,4,6,1,1,84,0.0
12902,114,0.926,1,1,2,2,6,21,5,5,5,39,0.0
12903,74,0.579,1,1,2,0,6,6,6,5,4,27,1.0
12904,99,0.915,1,0,2,0,6,21,6,5,5,50,0.0
12905,73,0.754,1,1,2,2,6,17,0,5,5,52,0.0
12906,103,0.92,0,1,2,0,6,15,3,5,5,25,0.0
12907,104,0.924,1,1,2,0,6,10,6,5,2,62,0.0
12908,103,0.92,1,1,2,0,6,21,3,5,2,21,0.0
12909,103,0.92,1,1,2,0,6,15,6,5,2,126,0.0
12910,36,0.893,1,1,2,0,6,21,4,5,1,32,0.0
12911,98,0.949,1,1,2,0,6,6,5,5,1,11,0.0
12912,28,0.939,1,1,1,1,4,3,8,5,5,166,0.0
12913,16,0.91,1,0,0,2,6,8,0,6,4,56,0.0
12914,104,0.924,1,1,0,4,4,11,0,6,1,8,0.0
12915,64,0.6659999999999999,1,1,2,1,4,21,5,5,3,116,0.0
12916,160,0.92,1,1,2,0,6,21,7,5,5,60,0.0
12917,24,0.698,1,1,0,0,6,6,2,5,2,100,0.0
12918,16,0.91,1,0,2,3,6,21,7,4,5,27,0.0
12919,21,0.624,1,0,2,0,6,1,2,0,1,44,1.0
12920,64,0.6659999999999999,1,1,2,0,3,5,6,5,3,26,0.0
12921,103,0.92,1,1,0,0,6,4,4,5,1,124,0.0
12922,102,0.804,1,1,2,0,6,6,8,5,1,94,0.0
12923,136,0.897,1,1,2,0,6,15,1,5,5,122,1.0
12924,114,0.926,0,0,0,0,6,3,5,5,1,200,0.0
12925,115,0.789,1,0,0,0,6,5,6,5,0,17,0.0
12926,102,0.804,1,0,2,0,6,21,0,6,5,29,1.0
12927,103,0.92,0,1,2,0,2,3,0,6,0,12,1.0
12928,21,0.624,1,1,2,0,6,7,6,5,1,50,1.0
12929,103,0.92,0,1,1,2,6,17,5,5,1,94,0.0
12930,165,0.903,1,1,2,0,6,11,3,1,2,258,1.0
12931,103,0.92,1,1,2,0,0,4,0,6,1,58,1.0
12932,21,0.624,1,1,2,0,6,14,5,5,1,109,0.0
12933,21,0.624,0,0,2,0,6,2,5,5,1,6,1.0
12934,46,0.762,1,1,2,0,6,18,1,5,1,50,0.0
12935,105,0.794,1,1,2,0,2,2,3,5,2,46,1.0
12936,102,0.804,1,1,0,0,6,7,5,4,1,92,0.0
12937,75,0.939,1,0,0,0,6,2,0,6,0,61,0.0
12938,11,0.55,1,1,2,0,6,3,2,0,1,82,1.0
12939,16,0.91,1,1,2,0,2,21,2,5,2,74,0.0
12940,104,0.924,1,0,2,4,4,5,0,6,0,4,0.0
12941,160,0.92,1,1,2,0,6,6,6,5,1,164,0.0
12942,67,0.855,1,1,2,0,6,10,2,5,1,26,0.0
12943,173,0.878,1,0,0,0,6,7,0,6,1,52,1.0
12944,136,0.897,1,0,0,2,6,7,0,6,1,88,0.0
12945,21,0.624,1,1,2,0,6,3,6,1,1,10,0.0
12946,103,0.92,1,0,2,2,6,21,0,6,1,102,1.0
12947,97,0.925,1,0,0,0,6,2,0,6,2,136,1.0
12948,45,0.89,1,1,0,0,6,4,1,0,1,17,0.0
12949,11,0.55,1,0,2,2,6,5,3,5,5,62,1.0
12950,103,0.92,1,1,2,0,0,10,7,5,5,9,0.0
12951,114,0.926,1,1,0,1,4,5,0,5,1,94,0.0
12952,114,0.926,1,1,2,2,6,21,0,6,5,44,0.0
12953,103,0.92,1,1,2,0,5,18,8,5,5,56,0.0
12954,103,0.92,1,1,0,0,6,13,0,6,1,74,0.0
12955,157,0.769,1,0,2,1,4,1,0,6,1,35,0.0
12956,103,0.92,1,1,2,0,6,21,6,5,5,96,0.0
12957,21,0.624,0,1,2,0,6,4,0,6,1,2,1.0
12958,103,0.92,1,1,2,0,6,21,4,5,5,55,0.0
12959,149,0.6890000000000001,1,0,2,1,4,3,0,6,0,33,0.0
12960,103,0.92,1,1,1,0,6,3,3,2,5,29,0.0
12961,103,0.92,1,1,2,0,6,21,0,6,5,9,0.0
12962,160,0.92,1,0,2,0,2,15,6,5,1,160,0.0
12963,16,0.91,1,1,2,1,4,5,0,6,0,42,0.0
12964,114,0.926,0,1,2,2,6,17,3,5,5,100,0.0
12965,104,0.924,1,1,2,0,6,5,7,5,1,18,0.0
12966,103,0.92,1,1,1,0,5,6,6,5,0,83,0.0
12967,103,0.92,1,1,0,0,1,21,1,5,1,36,0.0
12968,16,0.91,1,1,2,0,6,5,2,5,1,172,0.0
12969,103,0.92,1,1,2,0,6,19,3,5,5,134,0.0
12970,114,0.926,1,1,2,0,6,19,6,5,1,168,0.0
12971,21,0.624,1,1,2,0,6,8,6,5,1,10,1.0
12972,103,0.92,1,1,2,2,6,21,5,5,1,67,0.0
12973,114,0.926,1,1,2,2,6,7,3,5,1,11,0.0
12974,136,0.897,1,1,2,2,6,8,6,1,1,6,0.0
12975,103,0.92,1,0,2,0,1,4,8,6,1,34,0.0
12976,67,0.855,0,0,2,2,6,3,0,6,2,124,1.0
12977,103,0.92,1,1,2,0,6,9,5,5,1,322,0.0
12978,114,0.926,1,1,2,2,6,19,1,5,5,7,0.0
12979,103,0.92,1,1,1,2,2,10,5,4,1,32,0.0
12980,67,0.855,1,1,0,0,6,12,3,5,4,100,0.0
12981,83,0.923,1,1,2,0,6,13,3,6,1,10,0.0
12982,160,0.92,1,1,2,0,6,21,3,5,5,10,0.0
12983,136,0.897,0,1,2,0,0,4,3,5,1,132,0.0
12984,64,0.6659999999999999,1,1,2,0,6,14,6,5,5,248,0.0
12985,103,0.92,1,1,2,0,6,21,0,6,4,104,1.0
12986,75,0.939,1,0,0,0,6,15,4,2,1,25,0.0
12987,103,0.92,1,1,0,2,6,11,5,5,5,84,0.0
12988,103,0.92,1,1,2,0,6,2,1,5,1,38,0.0
12989,104,0.924,1,1,0,0,6,9,0,6,5,45,0.0
12990,103,0.92,1,1,2,0,1,6,0,6,5,88,0.0
12991,103,0.92,1,1,2,0,6,21,2,5,4,27,0.0
12992,103,0.92,1,1,2,0,6,16,8,5,1,136,0.0
12993,16,0.91,1,1,2,0,6,5,5,5,3,39,0.0
12994,160,0.92,1,1,2,0,6,21,6,1,1,42,0.0
12995,103,0.92,1,1,2,2,6,21,4,3,5,161,0.0
12996,16,0.91,0,0,0,0,5,5,2,5,1,127,0.0
12997,136,0.897,1,1,2,0,6,7,0,6,0,2,0.0
12998,16,0.91,1,1,2,0,1,10,0,6,0,60,0.0
12999,103,0.92,1,1,2,0,6,21,3,5,1,10,0.0
13000,103,0.92,1,0,2,2,1,2,8,5,2,36,0.0
13001,23,0.899,1,1,2,1,4,5,6,5,2,34,0.0
13002,83,0.923,1,0,0,0,6,3,0,6,1,37,0.0
13003,103,0.92,1,1,2,0,6,21,5,5,5,111,0.0
13004,16,0.91,1,1,2,0,6,14,1,0,1,35,0.0
13005,67,0.855,1,0,0,1,4,4,0,6,0,17,0.0
13006,160,0.92,1,1,2,0,3,19,2,5,5,42,0.0
13007,103,0.92,0,1,2,0,6,21,4,5,1,44,0.0
13008,103,0.92,1,1,2,0,6,14,0,6,5,192,1.0
13009,21,0.624,0,0,0,0,6,3,7,2,1,53,1.0
13010,21,0.624,0,1,0,0,6,19,0,6,1,28,1.0
13011,160,0.92,1,0,0,1,4,3,0,4,1,53,1.0
13012,75,0.939,1,0,0,0,6,10,0,6,1,30,0.0
13013,23,0.899,1,1,1,0,6,14,5,4,2,78,0.0
13014,16,0.91,1,1,2,0,3,21,0,6,1,95,0.0
13015,103,0.92,1,1,2,2,6,4,6,2,1,154,0.0
13016,136,0.897,1,1,2,3,6,18,2,5,1,256,0.0
13017,114,0.926,1,1,0,2,6,11,6,5,1,24,0.0
13018,136,0.897,1,1,2,2,6,10,2,5,1,24,0.0
13019,21,0.624,1,0,0,0,6,4,0,6,2,50,1.0
13020,114,0.926,1,1,2,2,6,16,0,6,1,50,0.0
13021,101,0.5579999999999999,1,1,0,0,6,1,0,6,1,36,1.0
13022,103,0.92,1,1,2,0,6,6,5,5,1,176,0.0
13023,160,0.92,1,1,2,0,1,21,6,5,3,304,0.0
13024,19,0.682,0,0,0,1,4,4,0,6,0,152,1.0
13025,103,0.92,1,0,1,0,6,5,5,5,1,39,0.0
13026,103,0.92,1,1,2,0,6,14,3,5,1,50,0.0
13027,16,0.91,1,1,2,2,6,7,3,2,1,74,0.0
13028,61,0.913,1,1,2,2,6,21,0,6,1,75,0.0
13029,103,0.92,1,1,2,0,2,0,3,2,1,34,0.0
13030,16,0.91,1,1,2,0,6,21,7,5,5,149,0.0
13031,27,0.848,1,1,2,0,6,16,3,1,5,110,0.0
13032,57,0.866,1,0,0,1,4,5,0,6,0,19,0.0
13033,11,0.55,1,0,0,0,6,3,0,6,1,138,0.0
13034,138,0.836,1,0,0,2,6,3,1,4,1,28,0.0
13035,61,0.913,1,1,2,0,6,12,8,5,1,100,0.0
13036,103,0.92,1,0,2,0,6,16,4,3,5,56,0.0
13037,14,0.698,1,0,2,2,6,16,7,5,2,8,0.0
13038,103,0.92,1,1,2,0,6,16,5,5,5,78,0.0
13039,103,0.92,1,1,2,3,6,21,0,6,5,65,0.0
13040,114,0.926,1,1,2,1,4,8,5,5,2,85,0.0
13041,103,0.92,1,0,2,4,4,5,0,6,0,15,0.0
13042,36,0.893,1,1,2,2,6,4,7,4,1,18,0.0
13043,90,0.698,1,1,2,1,4,7,1,1,1,48,0.0
13044,21,0.624,1,1,2,2,6,6,5,6,1,10,0.0
13045,136,0.897,1,1,2,3,6,19,6,5,4,314,0.0
13046,16,0.91,1,0,2,0,6,10,7,5,3,8,0.0
13047,104,0.924,1,1,2,0,6,12,0,6,1,114,0.0
13048,136,0.897,1,0,1,0,6,8,5,5,2,6,0.0
13049,101,0.5579999999999999,1,0,0,0,6,3,0,6,1,332,0.0
13050,100,0.887,1,1,2,0,6,9,1,5,5,18,0.0
13051,65,0.802,1,0,0,0,6,4,0,6,0,134,0.0
13052,16,0.91,1,1,2,0,6,9,3,5,5,21,0.0
13053,16,0.91,1,0,0,1,4,9,0,6,1,79,0.0
13054,118,0.722,1,1,2,0,6,14,3,5,4,4,0.0
13055,104,0.924,1,0,1,1,4,3,6,1,1,22,0.0
13056,16,0.91,1,1,2,0,6,10,7,5,2,85,0.0
13057,116,0.743,1,1,2,3,6,9,3,2,0,10,0.0
13058,103,0.92,1,1,2,0,6,9,3,5,5,41,0.0
13059,103,0.92,1,1,2,0,6,9,7,5,4,62,1.0
13060,160,0.92,0,1,2,0,6,9,6,5,1,105,0.0
13061,136,0.897,1,1,1,2,6,9,5,6,1,112,0.0
13062,160,0.92,1,1,2,0,6,9,6,5,1,66,0.0
13063,73,0.754,1,1,1,2,6,3,3,5,2,69,0.0
13064,136,0.897,1,1,0,0,6,21,0,4,1,14,0.0
13065,65,0.802,1,1,2,2,6,21,1,5,3,30,0.0
13066,136,0.897,1,0,2,3,6,12,8,4,2,74,1.0
13067,83,0.923,1,1,2,2,6,8,2,0,2,288,0.0
13068,21,0.624,1,1,0,2,6,4,4,5,1,320,1.0
13069,103,0.92,1,1,2,0,6,21,3,5,3,192,0.0
13070,16,0.91,1,1,2,0,2,5,2,5,2,49,0.0
13071,100,0.887,1,0,0,2,6,7,1,4,2,64,0.0
13072,33,0.448,1,0,2,0,6,4,2,4,1,44,1.0
13073,16,0.91,0,1,2,0,6,20,6,5,1,4,1.0
13074,11,0.55,1,1,2,0,6,5,6,5,1,24,1.0
13075,114,0.926,1,1,2,2,6,21,5,5,2,22,0.0
13076,21,0.624,1,1,2,0,6,9,5,5,5,81,1.0
13077,16,0.91,1,1,2,0,6,10,6,5,3,32,0.0
13078,103,0.92,1,1,2,0,1,14,4,5,5,38,0.0
13079,16,0.91,1,1,2,0,6,21,2,5,2,32,0.0
13080,103,0.92,1,0,0,1,4,7,0,6,0,69,0.0
13081,116,0.743,1,1,2,2,2,10,4,5,3,52,1.0
13082,71,0.884,1,1,2,0,6,21,1,5,5,29,0.0
13083,103,0.92,1,1,2,0,2,5,0,6,1,42,1.0
13084,160,0.92,1,1,2,2,6,21,3,5,3,102,0.0
13085,103,0.92,1,0,2,1,4,3,0,6,1,33,0.0
13086,73,0.754,1,1,2,0,6,7,0,6,2,13,0.0
13087,160,0.92,1,1,2,0,2,21,0,6,5,50,0.0
13088,45,0.89,0,0,2,3,6,21,1,4,4,87,0.0
13089,103,0.92,0,1,2,2,6,21,0,6,5,82,1.0
13090,138,0.836,1,1,2,2,6,21,6,5,2,7,0.0
13091,71,0.884,1,1,2,2,6,3,1,5,1,56,0.0
13092,97,0.925,1,0,0,2,6,14,0,6,2,96,0.0
13093,114,0.926,1,0,0,0,6,4,0,6,4,24,1.0
13094,21,0.624,1,0,0,0,6,2,0,6,0,150,1.0
13095,21,0.624,1,1,2,0,6,11,5,5,0,85,1.0
13096,114,0.926,1,1,2,2,6,21,4,5,5,78,0.0
13097,28,0.939,1,1,2,0,6,16,2,5,1,29,0.0
13098,16,0.91,1,0,2,0,6,11,2,5,5,100,0.0
13099,16,0.91,1,1,2,0,6,21,0,6,1,24,0.0
13100,36,0.893,1,0,0,2,6,10,4,4,2,37,0.0
13101,160,0.92,1,1,2,0,6,14,8,5,4,79,0.0
13102,103,0.92,1,1,2,0,6,10,0,6,1,51,1.0
13103,103,0.92,1,1,2,2,6,10,2,1,1,20,0.0
13104,21,0.624,1,1,2,0,6,6,7,5,0,81,1.0
13105,103,0.92,1,1,2,2,6,21,8,5,5,36,0.0
13106,16,0.91,1,1,2,0,6,17,4,4,1,85,0.0
13107,45,0.89,1,1,2,1,4,12,7,5,5,188,0.0
13108,103,0.92,1,1,2,0,6,11,6,1,1,46,0.0
13109,165,0.903,1,1,2,2,6,21,4,5,1,61,0.0
13110,158,0.7659999999999999,1,1,2,0,6,6,6,5,2,59,0.0
13111,160,0.92,1,1,2,0,6,13,7,5,2,19,0.0
13112,160,0.92,1,1,2,2,6,21,5,2,5,88,0.0
13113,40,0.7759999999999999,1,1,1,0,6,5,6,5,3,98,0.0
13114,67,0.855,1,0,2,1,4,2,0,6,0,34,0.0
13115,160,0.92,0,0,0,0,6,9,0,6,1,12,0.0
13116,103,0.92,1,1,2,0,6,21,3,5,5,74,0.0
13117,75,0.939,1,0,1,0,6,3,7,5,0,40,0.0
13118,103,0.92,0,1,2,0,6,12,4,5,1,46,0.0
13119,150,0.698,1,1,2,2,6,4,6,2,1,65,0.0
13120,114,0.926,1,1,2,1,4,7,2,5,5,96,0.0
13121,16,0.91,1,1,2,0,6,12,3,5,4,89,0.0
13122,21,0.624,1,0,0,0,6,2,0,6,0,40,0.0
13123,103,0.92,1,1,2,0,6,14,6,5,4,66,0.0
13124,103,0.92,1,1,2,0,2,21,0,6,5,23,0.0
13125,19,0.682,1,1,2,0,6,1,5,5,1,114,0.0
13126,14,0.698,1,0,2,0,6,4,1,5,1,48,0.0
13127,103,0.92,1,1,2,0,6,21,4,5,1,42,0.0
13128,61,0.913,1,0,0,0,6,5,0,6,4,32,0.0
13129,16,0.91,1,0,2,0,6,21,0,6,3,52,0.0
13130,136,0.897,1,1,2,2,6,0,5,5,5,14,0.0
13131,71,0.884,0,1,2,0,6,7,2,2,1,39,0.0
13132,162,0.767,1,0,0,0,6,0,0,6,0,2,0.0
13133,98,0.949,1,1,2,2,6,9,3,5,2,29,0.0
13134,67,0.855,1,1,2,2,6,14,0,6,1,134,0.0
13135,160,0.92,1,1,2,0,6,4,6,5,4,48,0.0
13136,16,0.91,1,0,2,0,6,2,1,5,1,25,0.0
13137,103,0.92,1,1,1,0,6,7,5,4,2,30,0.0
13138,165,0.903,1,1,2,2,6,15,8,5,1,64,0.0
13139,103,0.92,1,0,0,0,1,3,5,5,2,41,0.0
13140,21,0.624,1,1,0,0,6,16,3,5,2,35,0.0
13141,114,0.926,1,1,2,2,6,8,6,0,1,5,0.0
13142,75,0.939,1,0,2,0,6,8,8,5,5,56,0.0
13143,40,0.7759999999999999,1,1,2,0,6,4,2,5,1,61,0.0
13144,16,0.91,1,1,1,2,6,21,6,5,5,35,0.0
13145,61,0.913,1,1,2,2,6,11,6,5,1,67,0.0
13146,100,0.887,1,0,2,1,4,21,5,5,5,33,0.0
13147,16,0.91,1,0,2,0,6,18,8,5,2,99,0.0
13148,150,0.698,1,0,2,1,4,2,0,6,0,64,0.0
13149,114,0.926,0,1,2,2,6,21,7,5,5,108,1.0
13150,103,0.92,1,1,2,2,6,10,5,5,1,20,0.0
13151,103,0.92,0,1,2,0,6,10,2,1,1,144,0.0
13152,136,0.897,0,1,2,2,6,21,3,5,5,10,0.0
13153,128,0.527,1,0,0,1,4,4,0,6,0,160,1.0
13154,114,0.926,1,1,2,0,6,21,1,5,5,300,0.0
13155,114,0.926,1,1,2,2,6,21,4,5,1,95,0.0
13156,160,0.92,0,0,0,1,4,2,0,6,0,86,0.0
13157,103,0.92,1,0,2,2,6,21,0,6,5,47,1.0
13158,73,0.754,1,1,2,2,6,21,3,4,4,28,0.0
13159,21,0.624,1,1,0,2,6,17,5,5,1,129,1.0
13160,75,0.939,1,0,2,1,4,0,0,6,0,11,0.0
13161,73,0.754,1,1,2,0,6,12,6,1,4,40,0.0
13162,71,0.884,0,1,2,0,6,5,2,1,1,94,0.0
13163,103,0.92,0,0,2,0,6,21,6,5,1,102,0.0
13164,45,0.89,1,1,0,0,6,2,1,0,1,21,0.0
13165,103,0.92,1,1,2,0,6,12,3,6,1,75,1.0
13166,103,0.92,0,0,2,0,1,3,3,5,2,127,0.0
13167,114,0.926,1,1,2,3,6,19,0,6,3,162,0.0
13168,21,0.624,1,1,0,0,6,6,2,5,0,118,0.0
13169,98,0.949,1,0,0,0,6,1,4,5,0,3,1.0
13170,136,0.897,1,1,2,2,6,7,3,5,2,80,0.0
13171,160,0.92,0,1,2,0,6,9,0,6,2,55,1.0
13172,71,0.884,1,1,2,0,6,15,1,6,1,80,0.0
13173,50,0.8959999999999999,1,1,2,0,6,9,6,5,5,29,1.0
13174,103,0.92,0,0,2,2,6,21,6,3,5,162,1.0
13175,116,0.743,0,1,0,0,6,3,4,5,1,44,0.0
13176,65,0.802,1,1,2,0,6,21,6,5,1,11,0.0
13177,40,0.7759999999999999,1,0,0,0,6,7,0,6,0,1,0.0
13178,16,0.91,0,1,2,0,6,4,5,3,1,47,0.0
13179,73,0.754,1,1,2,2,6,10,5,5,1,10,0.0
13180,103,0.92,1,0,2,2,6,18,5,5,5,43,1.0
13181,103,0.92,1,1,2,2,6,21,3,1,1,328,0.0
13182,73,0.754,1,1,2,1,4,11,0,6,1,18,0.0
13183,103,0.92,1,1,2,0,2,10,6,5,1,90,0.0
13184,21,0.624,1,1,2,0,6,4,7,5,0,84,1.0
13185,16,0.91,1,0,0,0,6,5,0,6,0,32,0.0
13186,103,0.92,1,1,2,0,6,21,0,6,1,24,1.0
13187,64,0.6659999999999999,1,1,2,0,6,14,6,5,4,31,0.0
13188,16,0.91,1,1,2,0,6,5,3,5,1,101,0.0
13189,28,0.939,1,1,2,2,6,9,5,5,2,54,0.0
13190,103,0.92,2,1,2,0,6,6,6,1,1,14,0.0
13191,102,0.804,0,1,2,2,6,9,2,6,1,210,0.0
13192,160,0.92,1,1,2,0,6,16,0,6,1,7,0.0
13193,23,0.899,1,1,2,0,6,9,6,5,5,7,0.0
13194,173,0.878,1,1,1,1,4,5,1,5,1,50,0.0
13195,73,0.754,1,0,1,1,4,3,0,6,1,60,1.0
13196,160,0.92,1,1,2,0,6,15,0,6,1,110,0.0
13197,114,0.926,1,1,2,0,6,13,1,5,1,17,0.0
13198,103,0.92,1,1,1,0,6,17,8,5,5,15,0.0
13199,160,0.92,1,1,2,0,6,21,8,5,5,108,0.0
13200,21,0.624,1,1,2,0,6,9,3,5,1,44,0.0
13201,103,0.92,1,1,2,0,6,15,5,5,5,22,0.0
13202,103,0.92,1,1,2,0,6,3,4,6,1,21,0.0
13203,103,0.92,0,1,2,0,6,8,3,5,1,52,0.0
13204,114,0.926,0,1,2,0,6,15,6,6,0,9,0.0
13205,10,0.895,1,1,1,2,6,16,7,5,5,45,0.0
13206,160,0.92,1,1,2,0,6,8,3,5,1,34,0.0
13207,21,0.624,1,1,0,0,6,8,5,5,3,92,0.0
13208,103,0.92,1,1,2,0,6,21,6,5,2,19,0.0
13209,16,0.91,1,1,2,0,6,11,2,5,1,14,0.0
13210,46,0.762,1,1,2,0,1,21,6,5,1,42,0.0
13211,65,0.802,1,1,2,0,6,7,5,5,1,19,0.0
13212,21,0.624,1,1,0,0,6,6,0,6,1,144,0.0
13213,64,0.6659999999999999,1,1,2,0,6,16,3,5,2,37,0.0
13214,21,0.624,1,0,2,1,4,2,0,6,0,49,0.0
13215,103,0.92,1,0,2,0,6,10,4,5,4,45,0.0
13216,102,0.804,1,1,2,0,6,12,7,5,2,103,0.0
13217,90,0.698,1,1,1,0,6,9,0,6,1,42,0.0
13218,83,0.923,0,1,2,0,6,10,3,5,5,24,0.0
13219,36,0.893,1,1,2,2,6,21,0,6,2,10,0.0
13220,103,0.92,1,1,2,0,6,11,8,5,2,11,0.0
13221,114,0.926,1,1,2,1,4,21,0,6,1,40,1.0
13222,104,0.924,1,1,1,0,6,7,1,0,1,20,0.0
13223,16,0.91,1,0,2,0,2,14,2,5,5,45,0.0
13224,16,0.91,1,1,2,0,6,2,6,5,1,65,0.0
13225,16,0.91,1,1,2,0,6,21,0,6,3,64,0.0
13226,103,0.92,1,1,2,0,6,10,3,5,2,15,0.0
13227,173,0.878,1,1,0,0,6,10,0,6,4,53,1.0
13228,160,0.92,0,1,2,0,2,3,1,1,2,33,0.0
13229,16,0.91,1,1,2,0,6,11,6,5,5,17,0.0
13230,114,0.926,1,1,2,0,6,21,2,5,1,6,0.0
13231,21,0.624,1,1,2,0,6,7,0,5,1,69,1.0
13232,136,0.897,1,1,2,3,6,11,5,5,0,59,0.0
13233,100,0.887,1,1,2,0,6,9,0,6,2,6,1.0
13234,21,0.624,1,0,2,1,4,4,0,5,0,21,1.0
13235,21,0.624,1,1,2,0,6,3,4,5,2,22,0.0
13236,21,0.624,1,1,0,0,6,4,0,6,1,94,0.0
13237,136,0.897,1,1,2,2,6,6,5,5,1,10,0.0
13238,24,0.698,1,1,2,0,6,6,0,6,2,9,0.0
13239,103,0.92,1,1,2,0,6,16,6,4,1,51,0.0
13240,16,0.91,1,1,2,2,6,21,6,5,5,64,0.0
13241,104,0.924,1,1,2,0,6,16,2,1,1,17,0.0
13242,28,0.939,1,1,2,2,6,21,8,5,4,4,0.0
13243,67,0.855,0,0,0,0,6,3,0,6,1,21,0.0
13244,103,0.92,1,1,2,0,6,5,8,5,2,25,0.0
13245,41,0.8270000000000001,1,1,1,0,6,14,0,6,1,44,0.0
13246,24,0.698,1,1,2,2,6,21,2,5,5,9,0.0
13247,16,0.91,1,1,2,0,6,21,6,5,2,118,0.0
13248,21,0.624,1,0,0,1,4,6,0,6,0,37,1.0
13249,160,0.92,1,1,2,1,4,21,1,5,5,160,0.0
13250,28,0.939,1,0,2,0,6,4,6,5,1,97,0.0
13251,16,0.91,1,1,2,0,6,16,4,3,5,67,0.0
13252,16,0.91,1,1,2,0,6,11,1,5,1,119,0.0
13253,160,0.92,1,1,2,0,6,15,6,5,1,144,0.0
13254,61,0.913,1,1,2,2,6,21,0,6,0,16,0.0
13255,21,0.624,0,1,2,0,6,5,5,5,0,26,1.0
13256,103,0.92,1,1,2,0,6,6,1,4,2,55,0.0
13257,103,0.92,1,1,2,0,6,21,0,6,5,62,0.0
13258,103,0.92,1,1,1,0,6,4,4,5,1,66,0.0
13259,103,0.92,1,0,2,0,6,15,8,2,5,4,1.0
13260,114,0.926,1,0,0,1,4,3,0,6,1,116,0.0
13261,162,0.767,1,1,2,2,6,13,3,4,2,12,0.0
13262,145,0.555,1,1,2,0,6,21,0,6,5,7,1.0
13263,99,0.915,1,1,2,0,6,21,0,6,1,75,0.0
13264,61,0.913,1,1,2,0,6,21,6,5,5,41,0.0
13265,16,0.91,1,1,2,0,6,21,5,5,1,18,0.0
13266,114,0.926,1,1,2,2,6,21,0,6,5,131,0.0
13267,173,0.878,1,1,2,1,4,16,3,1,1,22,0.0
13268,11,0.55,0,1,2,0,6,5,6,5,2,47,1.0
13269,103,0.92,1,0,0,1,4,8,0,6,1,3,1.0
13270,21,0.624,1,1,2,0,6,11,0,6,1,12,0.0
13271,103,0.92,1,1,2,0,6,10,0,4,3,21,0.0
13272,75,0.939,1,1,2,2,6,9,3,5,1,94,0.0
13273,11,0.55,1,1,2,0,6,3,6,5,1,156,1.0
13274,21,0.624,1,1,2,0,5,11,5,5,1,21,1.0
13275,103,0.92,1,1,2,2,6,21,5,5,5,107,0.0
13276,19,0.682,1,0,0,0,6,2,0,6,1,68,1.0
13277,114,0.926,1,1,2,0,6,21,7,4,4,204,0.0
13278,21,0.624,1,0,2,0,6,6,5,5,4,11,1.0
13279,57,0.866,1,1,2,2,6,17,0,6,2,25,0.0
13280,103,0.92,1,1,2,2,6,16,5,4,2,21,0.0
13281,16,0.91,1,1,2,0,6,14,7,5,1,80,0.0
13282,21,0.624,1,1,2,2,5,5,6,5,1,72,0.0
13283,123,0.738,1,1,0,0,6,15,0,6,0,57,1.0
